id,lang,created_at,source,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,user_id,user_location,user_followers_count,user_friends_count,user_time_zone,user_statuses_count,user_lang,place_full_name,place_country_code,geo_x,geo_y,is_good
495944416809713665,en,Sun Aug 03 14:48:57 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,2366048750,"likes LIV, CHE AND EVE",756,1957,Casablanca,17772,en-gb,"","",0,0,1
495944252493287424,en,Sun Aug 03 14:48:18 +0000 2014,"<a href=""http://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",,,,1901275388,"",2079,477,Arizona,3823,en,"","",0,0,1
495943279259955200,ru,Sun Aug 03 14:44:26 +0000 2014,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",,,,86286364,Петрозаводск,482,898,Moscow,5696,ru,"","",0,0,1
495942552777154560,en,Sun Aug 03 14:41:33 +0000 2014,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,715345903,"",1616,662,Brasilia,37740,pt,"","",0,0,0
495942410632192000,en,Sun Aug 03 14:40:59 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,287834165,"Galaxy X LA Ca,Tx,Ga,Va NY",888,2003,Quito,14500,en,"","",0,0,0
495939978787307520,en,Sun Aug 03 14:31:19 +0000 2014,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,1621405704,"",1599,1414,Brasilia,33071,pt,"","",0,0,0
495939887351496704,en,Sun Aug 03 14:30:57 +0000 2014,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,216579081,instagram @thevnation,272,543,Pacific Time (US & Canada),24154,en,"","",0,0,1
495939059861430272,en,Sun Aug 03 14:27:40 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,17557592,"ÜT: 50.786456,-1.054663",273,96,London,13729,en,"","",0,0,1
495938785755279361,en,Sun Aug 03 14:26:35 +0000 2014,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,2429429797,"",703,25,,95631,en,"","",0,0,0
495938550148628481,de,Sun Aug 03 14:25:39 +0000 2014,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,858689078,"K'lautern, Fußballhauptstadt",316,196,Berlin,8002,de,"","",0,0,0
495938268530507776,vi,Sun Aug 03 14:24:31 +0000 2014,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,1513507111,"",1234,917,,48948,de,"","",0,0,1
495937768351367169,en,Sun Aug 03 14:22:32 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,2253319542,"Naples, FL",182,11,,46710,en,"","",0,0,1
495937550247149568,en,Sun Aug 03 14:21:40 +0000 2014,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",,,,257452434,"",28,21,,59,en,"","",0,0,1
495935805597429760,vi,Sun Aug 03 14:14:44 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,2594093873,london,2929,3032,,12440,en,"","",0,0,1
495935281875259393,vi,Sun Aug 03 14:12:39 +0000 2014,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,2210874168,"",1417,2003,,13139,en,"","",0,0,1
495934939519782912,vi,Sun Aug 03 14:11:18 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,315868883,Surrey UK  ,849,1323,London,2295,en,"","",0,0,1
495934058913087489,en,Sun Aug 03 14:07:48 +0000 2014,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,764389514,"",68,139,,122,tr,"","",0,0,0
495932979932573696,en,Sun Aug 03 14:03:31 +0000 2014,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,2302929980,"Reading, Berkshire ",782,990,London,5746,en,"","",0,0,0
495931657539846146,en,Sun Aug 03 13:58:15 +0000 2014,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,703557260,"",493,767,Amsterdam,21482,en,"","",0,0,1
495931327846547456,en,Sun Aug 03 13:56:57 +0000 2014,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",495930830431465475,38490017,allanhawco,25189696,DC Metro Area,511,901,Quito,33899,en,"","",0,0,0
495930797132906496,en,Sun Aug 03 13:54:50 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,2253319542,"Naples, FL",182,11,,46710,en,"","",0,0,1
495930276888190976,en,Sun Aug 03 13:52:46 +0000 2014,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,2537526681,*Be Different* *Love Is Equal*,563,754,,14465,fr,"","",0,0,0
495930264632451072,en,Sun Aug 03 13:52:43 +0000 2014,"<a href=""http://twitter.com/tweeteye_dev"" rel=""nofollow"">Tweet Eye</a>",,,,2530487052,"",23,13,,8054,en,"","",0,0,1
495929919122472960,en,Sun Aug 03 13:51:21 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,371441513,São Paulo,1112,848,Brasilia,26377,pt,"","",0,0,0
495929755007348736,en,Sun Aug 03 13:50:42 +0000 2014,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",,,,339653315,SWEDEN,23,208,Stockholm,326,sv,"","",0,0,1
495928761045757952,en,Sun Aug 03 13:46:45 +0000 2014,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",,,,614157503,Oklahoma City,944,338,,7537,en,"","",0,0,1
495927825699180544,en,Sun Aug 03 13:43:02 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,43557178,"Ljubljana, Slovenia",2702,2602,Ljubljana,36954,en,"","",0,0,1
495926192047128577,en,Sun Aug 03 13:36:32 +0000 2014,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,280312720,Mammoth Lakes,9232,5753,Pacific Time (US & Canada),16130,en,"","",0,0,0
495925516486983680,en,Sun Aug 03 13:33:51 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,2525506881,Взаимный фолловинг,922,1107,,5270,ru,"","",0,0,1
495925240388911104,en,Sun Aug 03 13:32:45 +0000 2014,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,2287605543,"",770,163,,17624,ru,"","",0,0,0
495921682352046080,en,Sun Aug 03 13:18:37 +0000 2014,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,39974135,scottecohen,993258427,"",267,266,Casablanca,129,en,"","",0,0,0
495920010263400448,de,Sun Aug 03 13:11:58 +0000 2014,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>",,,,61313415,Göttingen (Germany),377,467,Berlin,231,en,"","",0,0,1
495919259139051521,en,Sun Aug 03 13:08:59 +0000 2014,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,1292930977,"",16,85,,25,en,"","",0,0,1
495919223567163392,en,Sun Aug 03 13:08:51 +0000 2014,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",,,,2441259186,"Jakarta, Indonesia",95,127,,1075,en,"","",0,0,0
495918800110243840,en,Sun Aug 03 13:07:10 +0000 2014,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",,,,324976994,Space,393,206,,6241,en,"","",0,0,0
495918091629785088,en,Sun Aug 03 13:04:21 +0000 2014,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,995824028,Somewhere In Neveland (UK),950,1998,,20243,en,"","",0,0,0
495916171078557696,en,Sun Aug 03 12:56:43 +0000 2014,"<a href=""http://amatterjp.appspot.com/"" rel=""nofollow"">Tagosaku</a>",,,,599387757,シトラス公国 マシュマロタウン メルヘン横丁 12-34,135,70,Tokyo,32102,ja,"","",0,0,0
495915911950643200,en,Sun Aug 03 12:55:41 +0000 2014,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,634719651,"",1209,1334,,29737,es,"","",0,0,1
495915477462286336,en,Sun Aug 03 12:53:58 +0000 2014,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",,,,365592629,España,234,687,,9908,es,"","",0,0,1
495915162952806400,en,Sun Aug 03 12:52:43 +0000 2014,"<a href=""http://twitter.com/tweeteye_dev"" rel=""nofollow"">Tweet Eye</a>",,,,2530487052,"",23,13,,8054,en,"","",0,0,1
495913628605120512,en,Sun Aug 03 12:46:37 +0000 2014,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",,,,562208845,Glasgow Scotland ,157,197,,2408,en,"","",0,0,1
495913425180950528,en,Sun Aug 03 12:45:48 +0000 2014,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",,,,569292798,"Finsbury Park, London",201,370,London,1034,en,"","",0,0,0
495911836202848256,en,Sun Aug 03 12:39:30 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,138554378,uk,436,874,London,2746,en,"","",0,0,1
495910733054758913,en,Sun Aug 03 12:35:07 +0000 2014,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,1324455864,BOSTON STRONG!,5246,5210,Eastern Time (US & Canada),115709,en,"","",0,0,1
495909005219598337,en,Sun Aug 03 12:28:15 +0000 2014,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,2363886625,"",347,14,Eastern Time (US & Canada),30691,es,"","",0,0,0
495908988077494272,en,Sun Aug 03 12:28:10 +0000 2014,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,2369864029,"",309,115,Eastern Time (US & Canada),30997,es,"","",0,0,0
495908958855385088,en,Sun Aug 03 12:28:03 +0000 2014,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,2365818104,"",333,27,Eastern Time (US & Canada),30601,es,"","",0,0,0
495908894309621760,en,Sun Aug 03 12:27:48 +0000 2014,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,2363427716,"",343,122,Eastern Time (US & Canada),30595,es,"","",0,0,0
495908735769145344,en,Sun Aug 03 12:27:10 +0000 2014,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,2369649944,"",320,24,Eastern Time (US & Canada),30524,es,"","",0,0,0
495908692798484481,en,Sun Aug 03 12:27:00 +0000 2014,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,2367968059,"",296,29,Eastern Time (US & Canada),30559,es,"","",0,0,0
495908678688440320,en,Sun Aug 03 12:26:57 +0000 2014,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,2363871116,"",316,121,Eastern Time (US & Canada),30990,es,"","",0,0,0
495908665808125953,en,Sun Aug 03 12:26:54 +0000 2014,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,2363340014,"",297,10,Eastern Time (US & Canada),30701,es,"","",0,0,0
495908640113827840,en,Sun Aug 03 12:26:48 +0000 2014,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,2365218290,"",284,117,Eastern Time (US & Canada),30216,es,"","",0,0,0
495908515954036738,en,Sun Aug 03 12:26:18 +0000 2014,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,2364391470,"",322,108,Eastern Time (US & Canada),30547,es,"","",0,0,0
495908511977861121,en,Sun Aug 03 12:26:17 +0000 2014,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,2369799367,"",353,129,Eastern Time (US & Canada),30229,es,"","",0,0,0
495908487034327040,en,Sun Aug 03 12:26:11 +0000 2014,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",,,,562208845,Glasgow Scotland ,157,197,,2408,en,"","",0,0,1
495908284097118208,en,Sun Aug 03 12:25:23 +0000 2014,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,2363879972,"",308,121,Eastern Time (US & Canada),29920,es,"","",0,0,0
495908272239804416,en,Sun Aug 03 12:25:20 +0000 2014,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,2368566278,"",317,118,Eastern Time (US & Canada),29995,es,"","",0,0,0
495908194636804096,en,Sun Aug 03 12:25:01 +0000 2014,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,2359594788,"",316,115,Eastern Time (US & Canada),30055,es,"","",0,0,0
495908175670181890,en,Sun Aug 03 12:24:57 +0000 2014,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,2369871223,"",280,123,Eastern Time (US & Canada),29856,es,"","",0,0,0
495908114731139073,en,Sun Aug 03 12:24:42 +0000 2014,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,2368937491,"",270,108,Eastern Time (US & Canada),29708,es,"","",0,0,0
495908068635717632,en,Sun Aug 03 12:24:31 +0000 2014,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,2365656294,"",300,124,Eastern Time (US & Canada),30004,es,"","",0,0,0
495908045839663104,en,Sun Aug 03 12:24:26 +0000 2014,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,2366318509,"",277,114,Eastern Time (US & Canada),29738,es,"","",0,0,0
495908030031355904,en,Sun Aug 03 12:24:22 +0000 2014,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,2360573390,"",297,119,Eastern Time (US & Canada),29640,es,"","",0,0,0
495905977733230593,en,Sun Aug 03 12:16:13 +0000 2014,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,1867278301,México D.F,3671,272,Central Time (US & Canada),46728,es,"","",0,0,0
495903753644806144,en,Sun Aug 03 12:07:22 +0000 2014,"<a href=""http://www.keboc.com"" rel=""nofollow"">KeBoCTweet</a>",,,,159865860,Italia,1383,1404,Rome,68703,it,"","",0,0,0
495903643359797248,en,Sun Aug 03 12:06:56 +0000 2014,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,1121252012,"",925,897,,36471,en,"","",0,0,1
495902273521078272,en,Sun Aug 03 12:01:30 +0000 2014,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,242925180,"Marietta, GA",264,309,,11134,en,"","",0,0,0
495902183611564032,en,Sun Aug 03 12:01:08 +0000 2014,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",,,,1253996616,In front of my computer,229,98,,1967,en,"","",0,0,1
495901760922603520,en,Sun Aug 03 11:59:27 +0000 2014,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",,,,57110729,Mexico City,266,406,Mexico City,4177,en,"","",0,0,0
495901316674117632,en,Sun Aug 03 11:57:41 +0000 2014,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",,,,531974339,Philippines,484,876,Arizona,9224,en,"","",0,0,0
495900855934406656,en,Sun Aug 03 11:55:52 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,2265473486,"",160,386,Pacific Time (US & Canada),11724,en,"","",0,0,0
495900855431069696,en,Sun Aug 03 11:55:52 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,2264754505,"",96,393,Pacific Time (US & Canada),11608,en,"","",0,0,0
495900854986493952,en,Sun Aug 03 11:55:51 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1686121430,"",315,939,,12255,ar,"","",0,0,0
495900854432849920,en,Sun Aug 03 11:55:51 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1636677367,"",171,1029,,14476,en,"","",0,0,0
495900853975646208,en,Sun Aug 03 11:55:51 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1683882032,"",156,936,,12655,ar,"","",0,0,0
495900853522694144,en,Sun Aug 03 11:55:51 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1683843128,"",101,1042,,12501,ar,"","",0,0,0
495900852981608449,en,Sun Aug 03 11:55:51 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,2263014428,"",132,376,Pacific Time (US & Canada),11825,en,"","",0,0,0
495900852549586944,en,Sun Aug 03 11:55:51 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1683558866,"",125,965,,12381,ar,"","",0,0,0
495900852100796416,en,Sun Aug 03 11:55:51 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1616085181,"",129,786,,11313,ar,"","",0,0,0
495900851584892929,en,Sun Aug 03 11:55:51 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1633940292,"",93,616,,12397,en,"","",0,0,0
495900851052249088,en,Sun Aug 03 11:55:50 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1686454471,"",110,511,,12323,ar,"","",0,0,0
495900850465042432,en,Sun Aug 03 11:55:50 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1681973994,"",331,518,,28816,ar,"","",0,0,0
495900849978474496,en,Sun Aug 03 11:55:50 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,2264025156,"",91,408,Pacific Time (US & Canada),12070,en,"","",0,0,0
495900849437413376,en,Sun Aug 03 11:55:50 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1618592365,"",91,980,,11298,ar,"","",0,0,0
495900848904761344,en,Sun Aug 03 11:55:50 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,2264460920,"",69,413,Pacific Time (US & Canada),11818,en,"","",0,0,0
495900848393031682,en,Sun Aug 03 11:55:50 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1683932432,"",45,677,,12303,ar,"","",0,0,0
495900847851962368,en,Sun Aug 03 11:55:50 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,2238446643,"",35,427,Pacific Time (US & Canada),11682,en,"","",0,0,0
495900847247994881,en,Sun Aug 03 11:55:50 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1683601632,"",48,953,,12274,ar,"","",0,0,0
495900846744698880,en,Sun Aug 03 11:55:49 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1659933968,"",52,699,,12404,en,"","",0,0,0
495900846031638528,en,Sun Aug 03 11:55:49 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,2246255703,"",36,408,Pacific Time (US & Canada),11869,en,"","",0,0,0
495900845570289664,en,Sun Aug 03 11:55:49 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1661156053,"",99,1016,,12674,en,"","",0,0,0
495900845079556096,en,Sun Aug 03 11:55:49 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1681466654,"",43,597,,12628,ar,"","",0,0,0
495900844605583360,en,Sun Aug 03 11:55:49 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,2265250489,"",42,447,Pacific Time (US & Canada),11709,en,"","",0,0,0
495900844051922944,en,Sun Aug 03 11:55:49 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,2263808095,"",40,381,Pacific Time (US & Canada),11883,en,"","",0,0,0
495900843594756096,en,Sun Aug 03 11:55:49 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,2265661056,"",37,385,Pacific Time (US & Canada),12043,en,"","",0,0,0
495900843062075392,en,Sun Aug 03 11:55:49 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,2265445465,"",51,412,Pacific Time (US & Canada),11745,en,"","",0,0,0
495900842185482240,en,Sun Aug 03 11:55:48 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1683656311,"",57,568,,12626,ar,"","",0,0,0
495900841686335488,en,Sun Aug 03 11:55:48 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1636749367,"",73,558,,12416,en,"","",0,0,0
495900841170436096,en,Sun Aug 03 11:55:48 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1618719073,"",54,1019,,11335,ar,"","",0,0,0
495900840679735297,en,Sun Aug 03 11:55:48 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1686179318,"",74,1022,,12274,ar,"","",0,0,0
495900840184803328,en,Sun Aug 03 11:55:48 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1685731728,"",62,1069,,13687,ar,"","",0,0,0
495900839631147008,en,Sun Aug 03 11:55:48 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,2237023271,"",34,432,Pacific Time (US & Canada),11890,en,"","",0,0,0
495900839152992258,en,Sun Aug 03 11:55:48 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1617915044,السعودية,64,581,,11315,ar,"","",0,0,0
495900838544805888,en,Sun Aug 03 11:55:48 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1617680442,"",52,552,,11603,ar,"","",0,0,0
495900838087647232,en,Sun Aug 03 11:55:47 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,2248196477,"",40,399,Pacific Time (US & Canada),11864,en,"","",0,0,0
495900837613670401,en,Sun Aug 03 11:55:47 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1639124612,"",56,562,,12690,en,"","",0,0,0
495900837064224768,en,Sun Aug 03 11:55:47 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1657916827,"",69,587,,12633,en,"","",0,0,0
495900836607037440,en,Sun Aug 03 11:55:47 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1686369835,"",55,971,,12635,ar,"","",0,0,0
495900835868839936,en,Sun Aug 03 11:55:47 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,2265304075,"",58,412,,11920,en,"","",0,0,0
495900835373916160,en,Sun Aug 03 11:55:47 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1685622366,"",52,959,,12573,ar,"","",0,0,0
495900834874818560,en,Sun Aug 03 11:55:47 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,2239586451,"",52,441,Pacific Time (US & Canada),11948,en,"","",0,0,0
495900834384080896,en,Sun Aug 03 11:55:46 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1684092666,"",79,543,,13269,ar,"","",0,0,0
495900833830412288,en,Sun Aug 03 11:55:46 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1686337928,"",63,1047,,14108,ar,"","",0,0,0
495900833259995136,en,Sun Aug 03 11:55:46 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1683868915,"",63,984,,13540,ar,"","",0,0,0
495900832811212801,en,Sun Aug 03 11:55:46 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1638700524,"",71,719,,12341,en,"","",0,0,0
495900832333045760,en,Sun Aug 03 11:55:46 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1658134632,"",121,621,,13192,en,"","",0,0,0
495900831846506496,en,Sun Aug 03 11:55:46 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1637049481,"",79,1018,,13424,en,"","",0,0,0
495900831301267456,en,Sun Aug 03 11:55:46 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,2264341466,"",40,490,Pacific Time (US & Canada),12061,en,"","",0,0,0
495900830860836864,en,Sun Aug 03 11:55:46 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,2255852841,"",86,432,Pacific Time (US & Canada),11692,en,"","",0,0,0
495900830353330176,en,Sun Aug 03 11:55:46 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1660012052,"",66,1010,,12896,en,"","",0,0,0
495900829816471552,en,Sun Aug 03 11:55:45 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1685733127,"",49,518,,12367,ar,"","",0,0,0
495900829367697408,en,Sun Aug 03 11:55:45 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,2265595177,"",47,426,Pacific Time (US & Canada),11782,en,"","",0,0,0
495900828914712576,en,Sun Aug 03 11:55:45 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1685313756,"",59,514,,13196,ar,"","",0,0,0
495900828356849664,en,Sun Aug 03 11:55:45 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,2263218866,"",49,411,Pacific Time (US & Canada),11231,en,"","",0,0,0
495900827476066304,en,Sun Aug 03 11:55:45 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1684004910,"",56,503,,12362,ar,"","",0,0,0
495900826192588802,en,Sun Aug 03 11:55:45 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,2241457347,"",74,455,Pacific Time (US & Canada),11838,en,"","",0,0,0
